ID, NumberOfTotalCharactersMean, NumberOfTotalCharactersStd, NumberOfLowercaseCharactersMean,NumberOfLowercaseCharactersStd, NumberOfSpecialCharactersMean, NumberOfSpecialCharactersStd, NumberOfBlanksMean, NumberOfBlanksStd, NumberOfWordsMean, NumberOfWordsStd, LengthOfWordsMean,LengthOfWordsStd, PropositionsLengthMean, PropositionsLengthStd, NumberOfPunctuationCharactersMean, NumberOfPunctuationCharactersStd, NumberOfLowercaseWordsMean, NumberOfLowercaseWordsStd, FleschKincaidGradeLevelMean, FleschKincaidGradeLevelStd, FleschReadingEaseMean,FleschReadingEaseStd, DaleChallReadabilityMean, DaleChallReadabilityStd, AutomatedReadabilityIndexMean, AutomatedReadabilityIndexStd, ColemanLiauIndexMean, ColemanLiauIndexStd, GunningFogMean, GunningFogStd,LinsearWriteMean,LinsearWriteStd,Author,Class
39030312,85.93939394,13.52873349,71.24242424,11.17093171,1.545454545,0.700255758,12.12121212,2.660115921,13.12121212,2.660115921,8.192424242,1.047429842,13.12121212,2.660115921,1.545454545,0.700255758,12.15151515,2.698161126,11.72121212,3.80547911,34.34636364,29.67424654,11.41727273,2.227859787,12.24242424,3.624498319,14.52424242,4.843109463,15.83363636,4.992143414,9.53030303,2.232471772,AI,1
39220893,122.372093,12.40784309,100.2325581,11.00071289,4.11627907,1.18536232,12.27906977,1.61857792,13.27906977,1.61857792,9.385116279,1.014459123,6.639534884,0.80928896,2.139534884,1.172978624,10.06976744,1.546118152,19.36976744,3.589165536,-20.11604651,26.77549688,15.69767442,1.422797502,24.5627907,3.838181695,28.61069767,4.975455288,22.86581395,4.251624167,12.45348837,1.75145771,AI,1
39720245,88.08,8.948385329,69.86,8.204900974,3.16,0.463033476,11.74,1.572386721,12.74,1.572386721,6.7752,0.773576732,6.37,0.78619336,2.16,0.463033476,10.78,1.54,8.95,2.845997189,53.6392,21.25755309,10.1504,1.916165922,13.44,3.196122651,15.4632,4.119080208,10.9096,3.229229605,7.27,1.273616897,AI,1
40008819,128.3,17.47369451,101.52,14.57016129,5.06,1.047091209,17.78,2.995262927,18.78,2.995262927,7.9264,0.902772973,9.39,1.497631463,4.06,1.047091209,16.84,2.968905522,12.324,2.831505607,40.2328,21.49756238,11.6172,1.62214061,16.006,2.975863572,15.4974,4.01560397,14.764,3.42967637,12.67,2.43846263,AI,1
40108440,119.56,16.16064355,98.32,13.90027338,2.96,0.662117814,14.22,2.602229813,15.22,2.602229813,9.5956,0.926473227,7.61,1.301114907,1.96,0.662117814,13.26,2.551940438,16.144,2.984839024,6.4492,22.8977604,12.6746,1.479961094,19.15,3.011992696,21.6382,4.117491319,17.9686,3.694797429,11.85,2.470323865,AI,1
40241204,122.375,12.36363114,92.1875,9.135909574,7.8125,2.337700526,18.09375,2.876188613,19.09375,2.876188613,6.656875,1.046361068,6.9534375,3.963520065,6.90625,1.974198809,16.65625,2.085805824,7.73125,3.265485942,59.225,20.36650436,10.9103125,2.11576742,10.803125,3.992374323,11.651875,4.020972704,9.4575,3.860338392,6.5,3.592539144,AI,1
40241205,125.5384615,16.84369494,98.03846154,12.62622658,6.653846154,2.992841558,17.25,2.765689509,18.25,2.765689509,7.408461538,0.899609712,7.499038462,5.176820475,5.865384615,2.526999179,16.03846154,2.710106005,9.173076923,2.838208765,47.99365385,18.02684057,11.48673077,1.548599518,12.7,3.90157759,14.36519231,3.99330521,11.4,3.707923429,6.622115385,3.429383403,AI,1
40247721,88.53061224,16.25825008,66.87755102,12.91515903,5.163265306,3.032793141,12.71428571,2.482592457,13.71428571,2.482592457,6.571836735,0.754595914,7.463673469,3.60993114,4.428571429,2.595128875,11.6122449,2.192904388,7.56122449,3.843351871,57.40020408,25.94501159,11.28428571,2.234139564,10.08367347,4.085032258,11.74673469,4.643377284,9.595102041,4.762113286,5.253469388,2.306681998,AI,1
40368888,136.2647059,17.14352703,107.5588235,16.93446047,5.411764706,2.486642516,18.91176471,3.319883477,19.91176471,3.319883477,7.237352941,1.123770724,10.22588235,6.044664209,4.5,2.159112018,17.20588235,3.215581658,11.03529412,4.826512707,42.13852941,30.14797751,12.69705882,1.957682498,14.76470588,5.65138621,15.71352941,5.880101481,13.34823529,5.224285749,10.03676471,4.829152721,AI,1
40502358,137.1428571,14.50052779,105.8095238,11.97862798,7.761904762,2.398506716,19.42857143,3.267027607,20.42857143,3.267027607,7.001666667,0.899110451,6.493809524,3.236441279,6.619047619,2.319199174,17.76190476,3.365154237,8.976190476,3.097065395,54.25404762,18.6608263,11.68690476,1.652013905,13.46904762,3.607828003,14.16809524,3.531212012,11.26833333,3.886726445,8.224285714,4.042274314,AI,1
40673360,121.1538462,18.82379626,97.74358974,15.41181357,4.58974359,2.120932895,15.35897436,2.9219521,16.35897436,2.9219521,7.976153846,0.815030644,8.468717949,3.9058524,3.41025641,1.904353295,14.12820513,2.747301587,12.77948718,3.789606534,22.88641026,25.76444882,13.08717949,1.956138201,15.15128205,3.870392003,17.87923077,4.436220027,15.67384615,4.767918761,8.085384615,3.738862329,AI,1
40779066,116.047619,29.18736875,88.45238095,22.74831483,4.904761905,2.068004833,14.95238095,4.270342804,15.95238095,4.270342804,7.533571429,0.835887955,6.011666667,1.906727334,2.595238095,0.725702412,8.476190476,3.289507817,10.56666667,3.660058981,32.2597619,25.29847854,13.8652381,2.564485689,13.11666667,4.059551738,16.3647619,4.869919936,13.205,4.739956424,4.726428571,2.075089007,AI,1
40812882,117,13.86903025,85.925,13.00074517,5.825,2.143449323,16.2,2.076053949,17.2,2.076053949,6.89725,0.786632022,14.8,4.184495191,4.55,1.116915395,11.875,2.23816331,9.485,4.534343944,50.916,26.97135942,13.2565,1.617393814,13.0825,5.044595499,14.28575,5.09428645,11.94575,5.459669352,9.023,4.562373943,AI,1
40831469,113.0967742,12.32452273,94.51612903,11.12356107,2.258064516,0.67047128,15.25806452,2.44906489,16.25806452,2.44906489,7.556129032,0.762710267,16.25806452,2.44906489,2.225806452,0.657938002,15.25806452,2.422578497,13.40645161,2.946614841,27.43258065,21.26805707,12.78258065,1.900650089,15.32580645,3.705006878,16.85741935,4.849799442,17.31322581,3.637628958,12.53225806,2.406092683,AI,1
40897354,99.48571429,11.41270327,78.37142857,10.56972959,3.485714286,0.874117631,15.62857143,2.12583717,16.62857143,2.12583717,7.456285714,1.088207138,8.314285714,1.062918585,3.485714286,0.874117631,15.54285714,2.3095189,5.822857143,2.007711663,68.11257143,15.14170237,8.802571429,1.63247112,6.66,2.520906866,8.803714286,3.198076284,8.707714286,2.491075598,4.3,0.617599038,AI,1
41062153,100.5686275,11.37292089,83.11764706,8.710253275,2.62745098,1.220105819,13.33333333,2.348688968,14.33333333,2.348688968,7.882941176,0.781492524,14.33333333,2.348688968,2.117647059,0.615074006,13.1372549,2.133023334,12.72745098,2.518331102,29.39176471,20.82206934,12.76529412,1.703269466,14.80784314,2.357536363,16.90411765,3.52540871,15.58078431,3.648024898,10.20588235,1.56298003,AI,1
41216470,145.375,6.129250226,121.2916667,5.450375879,6.5,0.912870929,12.75,1.127312438,13.75,1.127312438,10.06333333,0.68746313,6.875,0.563656219,4.5,0.912870929,10.75,1.127312438,24.19583333,2.223825377,-53.87791667,16.77217561,17.44666667,1.244858314,31.11666667,2.959542007,35.52291667,3.756232021,27.49041667,3.385571689,14.79166667,1.098452194,AI,1
41242157,132.4722222,29.67086685,101.7777778,24.9433927,4.5,0.726483157,18.94444444,4.421817402,19.94444444,4.421817402,8.1725,1.255187846,6.893055556,2.069895085,2.472222222,0.644899265,15.66666667,4.478342948,9.525,3.555072667,45.695,24.18556945,9.234444444,1.546863214,10.86111111,4.102592526,12.99694444,4.702857181,11.24472222,3.747045122,6.4675,3.464606259,AI,1
41463548,146.7454545,24.24512561,119.6909091,21.07982467,6.327272727,1.349135015,18.74545455,3.857546002,19.74545455,3.857546002,8.046181818,0.784252953,6.863454545,1.364339625,4.327272727,1.349135015,18.09090909,3.913950468,11.04545455,2.989424887,34.83218182,21.32213777,11.36854545,1.418211958,14.78181818,2.791030498,17.29236364,3.183496056,12.85127273,3.246097548,6.969636364,2.355971881,AI,1
41779886,124.8235294,7.469430202,98.64705882,6.077356009,6.352941176,0.762440082,14.88235294,1.906100205,15.88235294,1.906100205,8.214117647,0.762658345,6.382352941,1.477241186,4.352941176,0.762440082,12.29411765,1.963331679,13.22352941,3.282669181,20.28882353,19.19040044,12.32117647,1.284105925,17.12352941,2.714997435,19.41117647,3.204011975,14.76882353,2.873161576,8.367647059,3.93337683,AI,1
41825429,129.4333333,12.64300421,107.1,10.22529543,2.366666667,0.70632067,18.53333333,2.376739129,19.53333333,2.376739129,7.977,0.638911314,19.53333333,2.376739129,2.366666667,0.70632067,18.36666667,2.387234569,13.36666667,1.619327707,34.167,13.24939474,11.445,1.213913094,15.24666667,1.7925277,15.082,2.569528361,16.99566667,3.895724736,14.36666667,1.570208762,AI,1
41950305,105.4642857,12.87989059,87,11.20586581,2.821428571,0.888561093,14.32142857,2.036340756,15.32142857,2.036340756,7.71,0.614200991,15,2.283481052,2.821428571,0.888561093,14.39285714,1.819326518,13.15714286,2.778672418,26.58035714,20.27084879,13.93821429,1.720716324,15.03214286,2.957321854,16.95464286,3.553701774,17.53571429,3.524547011,11.66071429,2.204109682,AI,1
41950696,97.66666667,13.1160873,78.23809524,12.14948465,6,0.534522484,11.47619048,1.679542104,12.47619048,1.679542104,7.841904762,1.206879562,6.238095238,0.839771052,3.428571429,0.583211844,10.76190476,1.770250504,12.88095238,4.494506599,24.43238095,32.54899061,12.81714286,1.746368048,17.54761905,4.663497466,19.56809524,5.812648457,15.7052381,4.243002777,8.94047619,1.924009891,AI,1
42002841,110.0952381,14.31251454,83.23809524,13.21941128,5.238095238,0.867660341,16.14285714,2.335761613,17.14285714,2.335761613,7.712380952,1.27015149,6.094285714,1.143143417,3.142857143,0.888321815,14.14285714,2.210057407,7.923809524,3.118287803,55.57333333,19.83680618,9.48047619,1.450636892,9.428571429,3.285631469,11.16809524,3.621410695,9.826666667,3.540690454,5.738095238,2.771534935,AI,1
42127872,92.84210526,17.1011331,72.39473684,13.96525665,3.815789474,1.022259189,13.76315789,3.157565772,14.76315789,3.157565772,6.563421053,0.762065325,13.86842105,2.16334357,3.815789474,1.022259189,12.42105263,3.066212982,8.621052632,2.436580638,58.06894737,18.20944893,11.065,2.400462401,11.07894737,2.901284461,11.92289474,3.623695343,11.61815789,3.714710342,8.276315789,1.844077891,AI,1
42173055,130.9310345,10.08560269,104.5172414,10.20013756,6.206896552,0.405080694,14.06896552,1.229831345,15.06896552,1.229831345,9.244137931,0.919454551,7.534482759,0.614915672,4.206896552,0.405080694,10.96551724,1.21719742,19.86896552,3.398691782,-20.54931034,25.17286661,14.52862069,1.54197304,22.84827586,3.822764904,25.05310345,4.952442173,23.62344828,4.089646537,14.43103448,1.919609057,AI,1
42207885,143.1428571,11.75862688,111.5714286,9.997958975,7.785714286,1.14508711,18.07142857,2.218889224,19.07142857,2.218889224,8.022142857,0.721696202,6.357142857,0.738883604,5.642857143,1.108869621,15.28571429,2.118913853,12.40714286,2.60259878,23.12214286,20.03832869,12.73071429,1.602705143,14.45,2.307673535,16.94357143,2.734443289,13.54642857,3.442631068,6.196428571,0.945754477,AI,1
42244063,142.5675676,11.08576038,106.8648649,10.01124277,10.78378378,2.255745039,17.64864865,1.680029218,18.64864865,1.680029218,8.648918919,0.960165481,3.786486486,0.85171438,7.243243243,2.306341497,12,1.542199202,11.19459459,2.839389537,27.3272973,19.60677898,11.45243243,1.251821172,16.74594595,3.731284439,18.72378378,4.409302422,11.26918919,3.405954546,4.483783784,1.477344863,AI,1
42339113,82,9.231588283,61.25,7.797346415,6.805555556,1.022509018,10.88888889,1.467760535,11.88888889,1.467760535,9.385833333,1.390512246,3.222222222,0.366940134,5.777777778,1.003081671,8.861111111,1.493556118,9.466666667,2.962356419,46.56,22.07793129,9.439722222,1.305855373,15.02777778,3.155824519,15.94666667,3.805224479,10.92027778,3.530498459,7.111111111,0.866915919,AI,1
42401379,106.1521739,13.91272078,71.2173913,12.27211941,13.02173913,1.466867862,14.06521739,2.316314294,15.06521739,2.316314294,7.64,0.858360419,2.986521739,0.557545933,10.36956522,1.029113076,9.326086957,2.331768762,8.884782609,3.052010556,46.96521739,19.45610508,12.61630435,2.197643361,14.08695652,3.019545654,13.20391304,3.125111809,12.65369565,3.643115221,5.920434783,3.480721412,AI,1
42580296,140.0175439,14.98009349,113.7368421,12.67201131,3.596491228,1.226314535,19.21052632,2.693311026,20.21052632,2.693311026,7.45,0.681391765,9.687368421,3.073775053,2.894736842,0.930651734,17.92982456,2.796361352,10.33508772,2.112410382,40.27807018,16.11258639,11.83,1.4807241,12.4245614,2.843847203,15.29754386,3.634799775,12.44140351,2.23415861,6.697368421,1.428667059,AI,1
42642152,135.4,10.46135746,112.0666667,8.613684203,2,0,20.2,2.879814809,21.2,2.879814809,7.758,0.975801892,21.2,2.879814809,2,0,20.06666667,3.065217049,14.30666667,1.399746009,30.21933333,14.00830109,10.45,1.332966616,15.12,2.187601426,14.13266667,3.703503686,17.666,2.590420301,15.66666667,1.456784892,AI,1
43168457,103.212766,13.40996164,83.36170213,11.77885869,1.595744681,0.641128475,12.65957447,1.801613883,13.65957447,1.801613883,8.453191489,0.870993823,13.65957447,1.801613883,1.595744681,0.641128475,9.021276596,1.99456028,14.82340426,3.620403925,13.1493617,27.30300984,13.83382979,1.679537111,16.99574468,4.569648129,20.21085106,5.85175254,19.12893617,4.493045801,11.42553191,1.815942178,AI,1
43289403,72.68627451,8.363061162,59.58823529,7.279238461,1.509803922,0.801286931,9.843137255,1.52588835,10.84313725,1.52588835,7.668039216,1.188685251,10.10784314,1.966169077,1.509803922,0.801286931,9.666666667,1.503807803,9.966666667,2.851464479,41.64294118,21.11183984,11.27882353,1.792470797,11.27254902,3.505797911,14.38039216,4.473190273,13.68960784,4.768139754,6.700980392,1.558515199,AI,1
43476480,64.9245283,9.853356973,50.13207547,9.013695525,2.981132075,1.036877861,9.716981132,1.752382298,10.71698113,1.752382298,7.362641509,1.438952909,9.018867925,2.955586754,2.698113208,0.982582382,9.58490566,2.149453307,6.856603774,2.969245469,64.54886792,21.60222741,9.845660377,2.300237485,8.386792453,3.853008515,9.837924528,4.770081427,9.385283019,3.977545277,5.617924528,1.490222674,AI,1
43507359,59.375,7.468335937,48.875,6.606893496,2.229166667,0.714130688,7.166666667,1.611589967,8.166666667,1.611589967,8.259166667,1.023691916,8.0625,1.650836278,2.208333333,0.705878098,7.145833333,1.645569599,12.45416667,4.142008286,20.35729167,31.40832379,12.83229167,2.753798316,13.59166667,4.846856083,16.88354167,5.986360361,16.9,5.674567531,5.8125,1.106914819,AI,1
43573115,147,16.64058565,116.030303,14.57163049,5.696969697,1.898721236,17.51515152,2.753743591,18.51515152,2.753743591,9.043333333,1.217064692,7.903636364,1.783569486,3.575757576,1.809575591,14.09090909,2.526989302,14.39393939,2.574694968,18.08757576,21.2556652,13.25454545,1.709965605,19.30909091,3.174936281,21.28606061,4.49086746,17.12636364,2.735621162,11.28030303,3.781813326,AI,1
43761179,131.125,16.27450076,103.3333333,13.29055638,5.25,1.450574599,20.25,2.757565351,21.25,2.757565351,7.507083333,0.704311006,10.625,1.378782676,5.166666667,1.462494065,21.125,3.166392532,6.95,1.64721988,64.21791667,12.19519748,8.710833333,1.624676677,8.558333333,2.052217635,10.29041667,2.448132756,9.884166667,2.640752602,6.229166667,0.912633171,AI,1
43831327,132.4571429,12.57740118,106.0285714,11.27699482,3.228571429,0.988092369,21.05714286,2.137326195,22.05714286,2.137326195,7.062285714,0.761101028,11.92857143,2.978836919,3.171428571,0.999591753,20.77142857,2.564434934,7.037142857,2.039199523,65.89485714,13.46237898,8.316571429,2.025893726,8.405714286,2.400826388,10.11857143,2.614933097,9.572285714,2.537234812,6.721428571,2.017575834,AI,1
43897661,107.2195122,10.82569706,84.12195122,9.295147231,3.926829268,0.972556197,14.73170732,2.230874161,15.73170732,2.230874161,7.436097561,0.913102132,5.244390244,0.743433199,2.87804878,0.96765046,12.75609756,2.195121951,8.719512195,2.672919251,46.83609756,19.19774896,10.98365854,1.499088758,10.61463415,3.291049279,13.49756098,3.973031515,9.617560976,3.126894961,4.457317073,0.995266907,AI,1
44193456,141.5185185,14.7782883,112,12.80046295,4.703703704,1.011592614,18.74074074,2.729707522,19.74074074,2.729707522,7.649259259,0.76877934,6.657777778,0.858147589,2.592592593,0.871748318,15.88888889,2.362254625,12.11851852,3.512310312,26.53037037,24.28368153,12.40074074,1.81248944,13.3037037,3.418628865,16.22592593,4.031360637,13.90925926,3.994528597,6.944814815,2.386144217,AI,1
44306351,150.7,31.92757429,122.12,26.74669325,4.62,1.508509198,18.02,4.291806147,19.02,4.291806147,9.5592,1.092245101,10.6434,4.412612655,2.38,1.247236946,15.76,3.591991091,15.506,3.368525493,6.06,23.61888101,11.9032,1.208755459,17.944,3.446340668,21.0886,4.299770231,16.8356,3.347119454,9.475,2.887869976,AI,1
44690137,118.9782609,12.48910678,97.84782609,11.789766,3.695652174,1.213503108,14.93478261,2.089332886,15.93478261,2.089332886,7.685869565,0.831838132,12.56152174,4.108302287,2.608695652,1.031635697,14.04347826,2.074236599,13.91956522,2.841357572,19.10021739,19.66510422,13.94521739,1.862608899,16.45652174,3.063789368,18.86673913,3.892788234,16.25456522,3.37521317,10.17934783,3.778033997,AI,1
44850701,120.6666667,13.66898935,97.0952381,12.50868179,4.19047619,1.917812435,16.52380952,1.880198764,17.52380952,1.880198764,7.34,0.781171282,12.72619048,5.22735249,3.285714286,1.500566786,15.14285714,2.325545799,11.90952381,2.324999695,34.68666667,16.63064035,13.07738095,1.664115752,14.36428571,3.259259442,15.88,3.889078113,14.61571429,3.0988993,9.942380952,3.498305583,AI,1
45186390,120.7,11.54599498,95.25,11.25999556,4.7,2.647640459,16.025,2.103419834,17.025,2.103419834,7.298,0.859096037,12.006,5.540330676,3.9,2.177154106,14.65,2.242208732,10.925,3.74344427,38.1425,24.02765435,13.50325,1.948547392,13.9425,4.123583848,15.92575,4.291484526,13.37375,4.365065113,8.2355,4.201704981,AI,1
45449023,121.575,10.60397921,95.525,9.625454535,5.375,1.866648065,15.75,2.266605391,16.75,2.266605391,7.5685,0.872394836,9.25275,4.905164619,4.275,1.788679681,14.25,2.745450783,11.5625,3.445626757,30.276,24.0146681,13.36725,2.368966006,14.235,4.246854718,16.77475,4.888856711,14.14325,4.974254913,7.177,3.574032177,AI,1
45598301,112.6190476,65.12477123,89.52380952,51.04164411,3.571428571,2.691634812,15.78571429,9.264719856,16.78571429,9.264719856,6.905,0.931941777,11.49595238,3.996415096,3.166666667,2.438936797,14.83333333,8.560475806,8.988095238,3.402814128,48.95333333,22.65703566,12.59642857,2.120611796,10.94761905,3.612823595,13.46095238,4.363407804,11.23595238,4.065128159,6.281904762,2.682793709,AI,1
45627569,118.325,11.83509083,93.025,10.36457307,5.725,1.974683519,15.95,2.376446928,16.95,2.376446928,7.035,0.804462554,11.266,6.112472004,4.6,2.130727575,14.375,2.886931762,10.81,3.895818271,37.354,25.5758722,13.31925,2.316979054,13.8,4.109744518,15.679,4.487978275,13.48775,4.991106334,7.85825,4.193971201,AI,1
45859110,52.02325581,10.44028061,42.18604651,8.795495184,1.186046512,0.444909918,7.604651163,2.158159583,8.604651163,2.158159583,7.961395349,1.488616622,8.604651163,2.158159583,1.186046512,0.444909918,7.720930233,2.09457307,8.495348837,3.519048067,49.56162791,26.89546879,9.222325581,2.361600598,7.902325581,4.482860817,10.46302326,5.384566029,11.15116279,4.689700843,4.88372093,1.195131643,AI,1
46331521,48.79166667,15.40151282,39.60416667,13.03479252,1.166666667,0.513701167,6.958333333,2.549169255,7.958333333,2.549169255,7.004375,1.454362555,7.854166667,2.565716139,1.166666667,0.513701167,6.9375,2.536452986,6.252083333,4.160277915,64.20958333,30.52946534,9.156041667,4.082830789,7.8875,4.6841766,10.16479167,5.457894889,9.800833333,6.285175625,4.333333333,1.880085695,AI,1
53308462,91.44897959,14.42229174,77.73469388,12.6825857,1.632653061,0.690869832,11.08163265,1.925518586,12.08163265,1.925518586,8.18877551,0.727550076,12.08163265,1.925518586,1.632653061,0.690869832,11.08163265,1.925518586,14.33469388,3.459240864,13.80408163,25.13809971,13.18571429,1.924520614,16.16734694,3.585878639,19.77693878,4.470878654,17.67877551,5.107997184,9.510204082,2.644767256,AI,1
58394645,83.92307692,7.975554367,68,6.939297238,4.461538462,1.216260639,9.615384615,1.273303489,10.61538462,1.273303489,7.326923077,0.562171403,5.307692308,0.636651745,2.461538462,1.216260639,10.07692308,1.542302897,9.9,2.130366527,42.26,14.8776001,14.73,1.952792872,16.77692308,2.254620502,19.50461538,2.969663579,11.59769231,3.370327886,6.211538462,1.37926316,AI,1
536834634,92.24,14.31720643,76.22,12.10997936,2.04,0.773563184,12.88,2.462843885,13.88,2.462843885,7.4892,0.688237866,13.88,2.462843885,2.04,0.773563184,12.86,2.473944219,13.044,2.613668686,26.2546,20.47720227,11.73,2.201596693,12.726,2.854176589,14.6226,3.711593087,16.9652,4.041892745,10.64,2.256191481,AI,1
872703248,122.3333333,16.03237465,90.77777778,15.64498105,6.481481481,2.04342433,16.48148148,2.807006714,17.48148148,2.807006714,7.693703704,0.975842079,6.265185185,1.502019308,4.074074074,1.412272294,13.55555556,3.095197395,7.788888889,2.420641686,60.76925926,14.85718854,11.06666667,1.603516968,13.4037037,3.015451748,14.69,3.451385122,9.411111111,2.767070029,6.997037037,3.514183763,AI,1
876297067,106.8684211,12.89057398,84.15789474,11.98579492,5.342105263,1.283012815,13.86842105,1.921773477,14.86842105,1.921773477,7.512368421,0.698353078,7.363947368,1.013143985,2.552631579,0.849066621,12.84210526,2.045872813,12.85526316,2.111958105,29.01921053,15.24469785,12.5,1.328225964,15.53157895,2.516483058,16.73210526,3.128124676,16.10605263,3.057538173,12.09210526,2.095908493,AI,1
1567476296,121.6842105,13.41465276,97.23684211,11.95041116,4.078947368,0.623301015,15.05263158,2.523024171,16.05263158,2.523024171,7.762894737,0.969261542,8.026315789,1.261512086,2.078947368,0.623301015,11.97368421,2.590334688,13.25263158,3.556072408,28.68894737,27.11126012,13.52236842,1.726969409,18.36578947,3.780857346,19.90973684,5.175840378,13.16605263,3.797045624,10.86842105,2.229244062,AI,1
1567482860,79.58,10.26662554,65.18,9.173200096,3.62,0.485386444,7.84,1.1892855,8.84,1.1892855,9.7332,1.27256346,8.84,1.1892855,2.1,0.3,6.24,1.304760514,16.694,5.033146531,-8.9028,36.5308721,14.525,1.59605545,21.516,5.031634327,25.7894,6.050255667,22.5264,5.466526049,7.78,1.556149093,AI,1
1580923315,99.87878788,11.91321542,82.45454545,10.53160009,3.96969697,0.388068136,9.696969697,1.566405816,10.6969697,1.566405816,9.17,0.799579435,5.848484848,0.783202908,2.96969697,0.388068136,8.727272727,1.502981426,19.65454545,4.151311652,-26.80878788,31.11885317,15.62878788,1.470995865,24.02121212,4.305863344,28.57454545,5.371039113,22.71121212,5.577053506,9.196969697,2.131791798,AI,1
1623348722,103.6521739,21.85646595,85.30434783,18.6301177,2.369565217,0.7330311,13.63043478,3.286062105,14.63043478,3.286062105,8.081086957,1.004827972,14.63043478,3.286062105,2.326086957,0.627429117,12.54347826,3.069531346,13.17173913,3.147508542,26.30565217,22.63021784,11.80565217,1.744581241,15.06086957,3.652305898,17.13108696,4.459743719,15.19130435,3.940406958,10.64673913,3.078049957,AI,1
1623487254,103.5714286,13.71329361,83.07142857,12.20146919,2.30952381,0.739629741,14.61904762,2.409824939,15.61904762,2.409824939,8.144285714,0.878085425,11.53571429,3.825654095,2.30952381,0.739629741,13.07142857,2.394366972,10.75952381,3.020647953,38.44,19.86459054,12.68952381,1.551886643,11.48809524,3.901050065,13.86571429,4.375235037,15.07047619,3.66551429,8.351190476,3.608051316,AI,1
1658187564,78.8372093,8.501518968,60.46511628,7.644267763,3.069767442,1.336349572,11.90697674,1.865400431,12.90697674,1.865400431,7.836744186,1.508662924,7.093953488,3.302962123,2.930232558,1.283080393,10.41860465,2.0712041,7.869767442,2.570723804,55.18465116,18.52112387,10.7027907,1.760572483,8.790697674,3.72420205,10.71906977,4.260124364,9.834186047,3.135306248,5.377906977,1.931510504,AI,1
1659545353,77.6744186,10.9877753,60.04651163,8.57783376,2.255813953,1.036385114,12.37209302,2.650346672,13.37209302,2.650346672,7.671860465,1.247712802,10.3372093,3.551483362,2.255813953,1.036385114,11.55813953,2.713466208,7.955813953,3.154789812,56.71162791,23.35547473,10.84953488,2.113235097,7.427906977,3.771763241,9.176511628,4.68373578,11.49023256,3.738016816,6.098837209,2.081996146,AI,1
89699349,65.05882353,32.87254756,43.05882353,24.3466886,4.843137255,4.398629684,8.960784314,5.940755825,9.568627451,5.781155668,7.26,2.211565855,7.920588235,5.374324732,2.666666667,3.622731429,5.764705882,4.901333293,9.662745098,6.974658915,40.95647059,53.74868282,14.79901961,4.617601557,16.13137255,15.03671963,15.04176471,11.11680969,11.34490196,7.996231802,4.780980392,3.406704609,Human,0
90229508,71.24390244,39.57997799,49.12195122,29.29512997,5.170731707,3.370622285,10.14634146,6.553944914,10.90243902,6.25399337,6.244146341,1.676594946,8.280487805,5.745157007,2.87804878,2.265274677,7.414634146,5.249741502,7.148780488,6.013485737,60.50292683,43.94524743,18.47731707,9.03354859,13.3097561,13.0340044,12.23926829,9.855846449,9.75195122,7.256396411,5.097560976,3.433105528,Human,0
91086879,114.125,29.72640871,71.975,27.65997786,13.375,21.86399723,17.6,6.476109943,17.725,6.244947958,6.098,1.422986648,12.39625,6.832695181,9.825,21.60773878,10.475,6.268921359,8.98,3.415567303,53.854,22.44167026,15.31425,4.156235007,23.4125,40.54664713,13.23875,7.129329978,10.41825,3.566020112,8.73875,4.511474364,Human,0
91101811,74.51388889,40.74854907,49.65277778,29.16721891,8.222222222,9.92362812,9.777777778,6.642084308,10.45833333,6.576341224,6.39375,2.348217668,8.273888889,5.696231833,5.847222222,9.837089286,7.027777778,5.066151899,9.102777778,6.930467601,43.86375,50.9150136,18.41,6.860120666,19.85694444,21.33378142,15.03166667,11.61780076,8.142916667,5.412144891,4.654583333,3.443016659,Human,0
91287122,65.6,40.45355361,44.85,31.34928229,8.2,10.50285675,8.725,5.911799641,9.725,5.911799641,5.76875,1.768059936,9.4265,6.149730705,6.075,10.33292674,7.225,5.632439525,6.355,6.21083529,65.78525,39.87204108,16.5425,6.553605401,15.42,14.82752845,9.90125,9.290867071,7.40675,5.934584395,5.1125,4.285859745,Human,0
91752355,71.89516129,37.01151053,48.84677419,26.64644392,6.677419355,4.606356735,9.89516129,6.270538574,10.03225806,5.833628158,5.775725806,1.75537937,5.957258065,4.168086576,4.330645161,3.315948203,7.169354839,5.092248654,7.483064516,4.677584188,54.43330645,34.39728425,14.73903226,7.380644742,14.02741935,8.698362274,13.44830645,8.340101794,8.203790323,6.403270534,4.091854839,2.600713105,Human,0
91823642,68.95726496,30.65451074,47.64102564,23.5845312,5.512820513,3.531580079,10.15384615,6.345622873,10.76923077,6.20226677,6.42025641,2.936822651,8.867606838,5.879710099,3.376068376,2.086695731,8.393162393,5.938369031,8.746153846,6.17104541,49.36948718,47.13068436,20.30247863,7.450951744,15.54957265,16.49650377,14.12188034,15.28508333,10.06273504,7.683142344,5.444444444,3.688671371,Human,0
91941346,63.65853659,32.46582425,45.95121951,24.48190095,2.756097561,2.457248985,10.58536585,7.105393382,11.51219512,7.160603433,6.866097561,2.431701079,9.12195122,5.914822728,1.780487805,1.732222527,9.146341463,6.9054979,5.934146341,4.951945159,69.42609756,38.53722223,10.89536585,5.990069464,10.53170732,11.92968094,10.4195122,10.9561436,9.488536585,7.267074951,4.705365854,3.478390501,Human,0
